1,1,4,1,5,6,6,6,5,5
4,1,4,6,4,6,0,0,3,3
0,0,0,0,0,0,7,3,8,3
0,0,0,0,0,0,7,7,8,2
0,0,0,0,0,0,2,2,8,2
