0,0,0,0,3,3,6,3,5,5
0,0,0,0,0,0,6,4,6,5
4,8,0,0,0,0,0,0,6,5
4,8,4,1,0,0,7,2,2,2
4,8,1,1,7,1,7,2,0,0
