0,0,0,0,0,0,7,4,0,0
0,0,0,0,1,4,7,4,7,4
0,0,1,8,1,1,0,0,5,6
2,2,2,8,0,0,3,6,5,6
0,0,2,8,3,3,3,6,5,5
