7,8,7,8,0,0,0,0,0,0
5,5,5,8,5,3,0,0,0,0
0,0,3,8,3,3,1,1,1,4
0,0,0,0,2,2,1,2,4,4
0,0,0,0,2,6,6,6,6,4
