2,2,2,6,6,6,6,1,1,1
5,5,2,5,4,5,4,4,4,1
0,0,8,3,8,3,8,7,0,0
0,0,3,3,0,0,7,7,0,0
0,0,0,0,0,0,0,0,0,0
