0,0,1,8,2,8,2,8,0,0
1,4,1,1,2,2,0,0,0,0
7,4,7,4,0,0,0,0,3,3
7,4,0,0,0,0,6,3,6,3
0,0,0,0,6,5,6,5,5,5
