0,0,3,6,3,3,0,0,0,0
2,6,3,6,4,8,0,0,0,0
2,6,2,2,4,8,4,5,1,5
0,0,0,0,4,8,1,5,1,1
0,0,0,0,7,7,7,5,0,0
