0,0,0,0,0,0,0,0,0,0
3,3,0,0,7,7,0,0,8,4
3,1,3,6,7,6,5,4,8,4
1,1,2,1,2,6,5,6,8,4
0,0,2,2,0,0,5,5,0,0
