3,4,4,4,5,4,5,1,1,1
3,3,2,3,0,0,5,6,8,1
7,2,2,2,0,0,5,6,8,6
7,7,0,0,0,0,0,0,8,6
0,0,0,0,0,0,0,0,0,0
