4,6,6,6,6,2,2,2,0,0
4,4,0,0,1,2,0,0,0,0
4,3,1,3,1,1,0,0,7,7
3,3,0,0,0,0,0,0,5,7
0,0,0,0,5,8,5,8,5,8
