2,2,3,2,3,6,6,6,6,4
2,7,0,0,3,3,0,0,4,4
7,7,0,0,0,0,0,0,1,4
5,5,5,8,5,8,1,8,1,1
0,0,0,0,0,0,0,0,0,0
