0,0,5,6,5,6,5,5,0,0
4,6,4,6,4,1,0,0,0,0
0,0,4,1,1,1,8,3,0,0
0,0,0,0,2,2,8,3,3,3
0,0,7,7,7,2,8,2,0,0
