0,0,0,0,0,0,7,4,7,7
0,0,0,0,0,0,4,4,0,0
0,0,0,0,1,1,1,4,5,5
2,8,2,8,1,8,3,6,5,6
2,2,0,0,3,3,3,6,5,5
