0,0,4,3,4,4,4,2,0,0
3,7,3,3,0,0,2,2,2,1
7,7,8,6,8,6,8,1,1,1
0,0,5,5,5,6,5,6,0,0
0,0,0,0,0,0,0,0,0,0
