0,0,0,0,0,0,0,0,2,2
0,0,0,0,1,8,2,8,2,8
0,0,1,4,1,1,0,0,5,6
0,0,4,4,0,0,3,6,5,6
7,7,7,4,3,3,3,6,5,5
