0,0,0,0,2,2,0,0,0,0
0,0,2,6,2,3,3,3,0,0
0,0,6,6,0,0,3,5,0,0
1,4,6,4,8,4,8,5,8,7
1,1,1,4,0,0,5,5,7,7
