0,0,0,0,0,0,0,0,0,0
4,6,8,6,0,0,3,3,5,3
4,4,8,6,1,6,1,1,5,3
4,2,8,2,0,0,1,7,5,5
0,0,2,2,0,0,7,7,0,0
