0,0,1,1,1,2,2,2,0,0
3,5,1,4,4,4,2,4,7,7
8,5,0,0,0,0,0,0,7,3
8,5,6,5,6,6,3,6,3,3
0,0,0,0,0,0,0,0,0,0
