0,0,0,0,0,0,2,8,0,0
0,0,0,0,0,0,2,8,2,2
0,0,0,0,1,1,1,8,5,6
7,4,7,4,1,4,3,6,5,6
0,0,7,4,3,3,3,6,5,5
