0,0,3,3,1,1,7,1,0,0
5,3,5,3,5,1,7,7,0,0
0,0,0,0,5,6,0,0,0,0
0,0,8,6,8,6,8,2,2,2
0,0,4,6,4,4,4,2,0,0
